order_item_refund_id,created_at,order_item_id,order_id,refund_amount_usd
538,"2014-01-28 09:57:24",10977,10719,49.99
539,"2014-01-28 13:22:23",10673,10456,49.99
540,"2014-01-28 22:50:24",10854,10610,45.99
541,"2014-01-29 13:24:39",10653,10439,49.99
542,"2014-01-30 04:06:18",10624,10413,49.99
543,"2014-01-30 10:46:03",10618,10408,59.99
544,"2014-01-31 10:37:12",10859,10615,49.99
545,"2014-02-01 03:08:27",10792,10558,49.99
546,"2014-02-01 03:22:00",10721,10497,49.99
547,"2014-02-02 00:25:06",10949,10693,49.99
548,"2014-02-02 05:38:23",10786,10553,49.99
549,"2014-02-02 12:30:50",10746,10519,49.99
550,"2014-02-02 21:05:09",10934,10678,45.99
551,"2014-02-03 12:01:59",10851,10607,49.99
552,"2014-02-04 13:36:33",10994,10736,49.99
553,"2014-02-05 06:19:05",10965,10707,49.99
554,"2014-02-05 10:56:12",11162,10885,49.99
555,"2014-02-05 16:23:28",11368,11062,49.99
556,"2014-02-06 04:08:28",11313,11018,49.99
557,"2014-02-06 12:15:01",11030,10769,49.99
558,"2014-02-07 02:50:09",11110,10839,45.99
559,"2014-02-08 22:50:49",11418,11106,49.99
560,"2014-02-09 01:42:05",11153,10877,49.99
561,"2014-02-09 06:23:27",11155,10878,49.99
562,"2014-02-09 08:01:23",11554,11208,45.99
563,"2014-02-10 05:50:25",11525,11188,49.99
564,"2014-02-10 07:35:46",11455,11139,49.99
565,"2014-02-10 20:08:43",11199,10917,45.99
566,"2014-02-11 17:13:35",11272,10983,49.99
567,"2014-02-12 01:32:14",11144,10869,45.99
568,"2014-02-12 03:28:45",11393,11084,45.99
569,"2014-02-14 08:29:42",11184,10904,49.99
570,"2014-02-14 09:10:25",11482,11157,45.99
571,"2014-02-14 09:38:13",11439,11124,49.99
572,"2014-02-14 17:13:20",11758,11367,59.99
573,"2014-02-14 17:59:23",11788,11390,45.99
574,"2014-02-15 14:12:54",11550,11206,45.99
575,"2014-02-15 21:54:10",11600,11244,49.99
576,"2014-02-17 22:42:45",11493,11165,29.99
577,"2014-02-18 20:53:19",11557,11211,49.99
578,"2014-02-20 14:42:45",11944,11511,45.99
579,"2014-02-22 09:50:13",12144,11658,49.99
580,"2014-02-22 18:45:29",12068,11603,49.99
581,"2014-02-23 12:02:12",11629,11265,59.99
582,"2014-02-23 16:11:02",12174,11680,49.99
583,"2014-02-24 00:08:03",12330,11787,45.99
584,"2014-02-24 08:18:13",11825,11419,59.99
585,"2014-02-24 13:55:31",11955,11522,59.99
586,"2014-02-25 19:36:40",11778,11382,59.99
587,"2014-02-26 13:26:09",12044,11588,49.99
588,"2014-02-26 15:13:39",12097,11626,49.99
589,"2014-02-26 17:19:09",12320,11780,45.99
590,"2014-02-27 09:25:50",12444,11877,49.99
591,"2014-02-27 14:34:45",12175,11681,45.99
592,"2014-02-28 02:31:09",12373,11822,49.99
593,"2014-02-28 21:22:50",12438,11873,45.99
594,"2014-03-01 10:59:50",11974,11535,59.99
595,"2014-03-01 13:21:04",12122,11643,45.99
596,"2014-03-01 20:14:03",12430,11866,29.99
597,"2014-03-02 02:18:21",12035,11582,49.99
598,"2014-03-02 20:08:24",12359,11811,45.99
599,"2014-03-02 20:33:35",12406,11848,49.99
600,"2014-03-03 23:49:12",12135,11652,49.99
601,"2014-03-04 19:59:19",12287,11760,45.99
602,"2014-03-05 11:49:54",12608,11999,49.99
603,"2014-03-08 00:37:01",12744,12101,49.99
604,"2014-03-08 01:13:49",12737,12095,49.99
605,"2014-03-09 05:12:32",12761,12115,45.99
606,"2014-03-09 06:52:47",12403,11845,49.99
607,"2014-03-09 19:25:17",12544,11951,49.99
608,"2014-03-11 04:40:05",12531,11941,49.99
609,"2014-03-13 03:24:53",12591,11987,49.99
610,"2014-03-13 03:26:11",12738,12096,49.99
611,"2014-03-14 14:28:06",12560,11964,45.99
612,"2014-03-15 04:16:38",13175,12436,49.99
613,"2014-03-15 09:09:23",12869,12198,49.99
614,"2014-03-16 10:27:47",12724,12085,49.99
615,"2014-03-16 15:24:21",12844,12179,59.99
616,"2014-03-17 18:34:45",13224,12470,49.99
617,"2014-03-18 01:20:59",13251,12491,45.99
618,"2014-03-18 12:58:10",12902,12225,45.99
619,"2014-03-19 19:06:22",13003,12295,49.99
620,"2014-03-20 04:50:10",12970,12273,45.99
621,"2014-03-20 10:40:28",13150,12414,49.99
622,"2014-03-21 02:37:19",13405,12601,49.99
623,"2014-03-22 21:17:45",13530,12694,45.99
624,"2014-03-23 13:10:19",12960,12267,45.99
625,"2014-03-23 22:27:33",13165,12428,49.99
626,"2014-03-24 15:46:08",13651,12783,49.99
627,"2014-03-24 20:15:46",13259,12497,45.99
628,"2014-03-25 06:33:06",13108,12377,49.99
629,"2014-03-25 18:40:12",13230,12474,29.99
630,"2014-03-26 02:11:53",13669,12798,49.99
631,"2014-03-26 09:52:51",13542,12704,49.99
632,"2014-03-26 14:46:45",13508,12677,45.99
633,"2014-03-27 12:38:52",13343,12553,59.99
634,"2014-03-28 11:16:37",13606,12749,45.99
635,"2014-03-28 12:21:44",13438,12626,45.99
636,"2014-03-28 13:07:30",13400,12596,49.99
637,"2014-03-29 14:27:31",13817,12905,49.99
638,"2014-03-30 22:35:06",13452,12637,49.99
639,"2014-04-01 11:14:44",13903,12967,45.99
640,"2014-04-02 03:44:28",13904,12968,45.99
641,"2014-04-02 10:48:52",13458,12640,49.99
642,"2014-04-02 21:25:42",13769,12868,45.99
643,"2014-04-04 04:14:15",13855,12932,45.99
644,"2014-04-04 04:48:41",13766,12866,49.99
645,"2014-04-04 13:08:31",13956,13006,45.99
646,"2014-04-04 18:11:16",13983,13028,45.99
647,"2014-04-05 04:16:24",13962,13011,49.99
648,"2014-04-05 18:00:31",13939,12994,49.99
649,"2014-04-06 17:59:51",13798,12891,45.99
650,"2014-04-07 13:50:43",14161,13162,49.99
651,"2014-04-08 05:13:40",13934,12989,49.99
652,"2014-04-09 21:50:41",14244,13227,49.99
653,"2014-04-10 04:04:55",14320,13285,49.99
654,"2014-04-10 07:27:22",14331,13293,49.99
655,"2014-04-11 07:40:00",13883,12951,59.99
656,"2014-04-11 08:27:56",14397,13339,45.99
657,"2014-04-11 10:24:05",14216,13206,49.99
658,"2014-04-12 05:30:50",13964,13012,49.99
659,"2014-04-13 04:59:13",14429,13361,49.99
660,"2014-04-13 06:48:15",14175,13172,49.99
661,"2014-04-13 19:40:02",14377,13324,49.99
662,"2014-04-16 00:44:01",14160,13161,49.99
663,"2014-04-17 15:06:51",14610,13503,49.99
664,"2014-04-18 04:58:58",14798,13640,49.99
665,"2014-04-18 14:31:52",14407,13345,49.99
666,"2014-04-19 02:35:27",14803,13644,49.99
667,"2014-04-19 08:20:46",14466,13389,49.99
668,"2014-04-19 12:23:39",14432,13363,49.99
669,"2014-04-20 12:19:32",14721,13586,45.99
670,"2014-04-20 13:12:34",14444,13372,49.99
671,"2014-04-20 15:16:26",14985,13785,49.99
672,"2014-04-21 02:44:39",14591,13489,45.99
673,"2014-04-21 12:36:33",14427,13360,49.99
674,"2014-04-21 19:09:14",14920,13737,45.99
675,"2014-04-22 07:02:24",14975,13778,49.99
676,"2014-04-22 07:08:08",15005,13798,49.99
677,"2014-04-22 15:39:29",14785,13630,45.99
678,"2014-04-23 03:12:27",14832,13667,45.99
679,"2014-04-24 02:49:46",14766,13618,45.99
680,"2014-04-24 04:28:50",15133,13889,59.99
681,"2014-04-24 20:20:45",14554,13458,49.99
682,"2014-04-25 07:19:08",15207,13946,45.99
683,"2014-04-25 13:14:11",14628,13516,45.99
684,"2014-04-25 18:29:30",14838,13672,49.99
685,"2014-04-26 12:10:39",15115,13875,49.99
686,"2014-04-27 05:43:00",14855,13687,49.99
687,"2014-04-27 09:17:42",15256,13986,45.99
688,"2014-04-27 14:23:27",14851,13683,49.99
689,"2014-04-28 22:56:09",14742,13602,49.99
690,"2014-04-29 00:42:44",15353,14054,49.99
691,"2014-04-29 09:55:36",14996,13792,59.99
692,"2014-04-29 10:32:30",15391,14081,45.99
693,"2014-04-30 19:04:35",14771,13622,49.99
