order_item_id,created_at,order_id,price_usd,cogs_usd,website_session_id
640,"2012-08-08 17:50:37",640,49.99,19.49,18909
641,"2012-08-08 20:02:27",641,49.99,19.49,18941
642,"2012-08-08 22:04:01",642,49.99,19.49,18956
643,"2012-08-08 22:17:02",643,49.99,19.49,18961
644,"2012-08-09 00:06:07",644,49.99,19.49,18975
645,"2012-08-09 00:30:50",645,49.99,19.49,18977
646,"2012-08-09 01:08:23",646,49.99,19.49,18983
647,"2012-08-09 10:24:11",647,49.99,19.49,19037
648,"2012-08-09 10:26:58",648,49.99,19.49,19038
649,"2012-08-09 10:38:08",649,49.99,19.49,19039
650,"2012-08-09 11:35:51",650,49.99,19.49,19053
651,"2012-08-09 12:39:06",651,49.99,19.49,19068
652,"2012-08-09 13:40:02",652,49.99,19.49,19086
653,"2012-08-09 14:12:07",653,49.99,19.49,19091
654,"2012-08-09 14:31:22",654,49.99,19.49,19101
655,"2012-08-09 17:55:25",655,49.99,19.49,19149
656,"2012-08-09 21:08:08",656,49.99,19.49,19175
657,"2012-08-10 13:23:33",657,49.99,19.49,19306
658,"2012-08-10 14:24:05",658,49.99,19.49,19315
659,"2012-08-10 15:53:46",659,49.99,19.49,19330
660,"2012-08-10 18:53:23",660,49.99,19.49,19359
661,"2012-08-10 21:15:48",661,49.99,19.49,19375
662,"2012-08-11 07:37:15",662,49.99,19.49,19406
663,"2012-08-11 14:26:47",663,49.99,19.49,19432
664,"2012-08-11 15:15:47",664,49.99,19.49,19442
665,"2012-08-12 01:05:31",665,49.99,19.49,19478
666,"2012-08-12 21:26:03",666,49.99,19.49,19551
667,"2012-08-12 22:16:34",667,49.99,19.49,19560
668,"2012-08-12 22:26:16",668,49.99,19.49,19561
669,"2012-08-13 00:07:26",669,49.99,19.49,19570
670,"2012-08-13 00:56:14",670,49.99,19.49,19578
671,"2012-08-13 08:38:36",671,49.99,19.49,19607
672,"2012-08-13 13:46:08",672,49.99,19.49,19665
673,"2012-08-13 15:55:35",673,49.99,19.49,19686
674,"2012-08-13 16:41:04",674,49.99,19.49,19695
675,"2012-08-13 18:16:05",675,49.99,19.49,19722
676,"2012-08-13 18:19:51",676,49.99,19.49,19721
677,"2012-08-13 19:47:48",677,49.99,19.49,19737
678,"2012-08-13 22:20:53",678,49.99,19.49,19759
679,"2012-08-14 06:06:08",679,49.99,19.49,19784
680,"2012-08-14 08:47:34",680,49.99,19.49,19801
681,"2012-08-14 12:00:39",681,49.99,19.49,19841
682,"2012-08-14 12:51:04",682,49.99,19.49,19850
683,"2012-08-14 13:35:56",683,49.99,19.49,19856
684,"2012-08-14 14:08:03",684,49.99,19.49,19862
685,"2012-08-14 17:05:49",685,49.99,19.49,19900
686,"2012-08-14 19:20:00",686,49.99,19.49,19920
687,"2012-08-14 21:42:38",687,49.99,19.49,19945
688,"2012-08-15 07:28:33",688,49.99,19.49,19987
689,"2012-08-15 11:24:40",689,49.99,19.49,20019
690,"2012-08-15 18:53:08",690,49.99,19.49,20129
691,"2012-08-15 20:17:39",691,49.99,19.49,20142
692,"2012-08-16 02:32:42",692,49.99,19.49,20180
693,"2012-08-16 14:33:56",693,49.99,19.49,20280
694,"2012-08-16 15:21:11",694,49.99,19.49,20289
695,"2012-08-16 21:25:35",695,49.99,19.49,20354
696,"2012-08-16 22:09:31",696,49.99,19.49,20362
697,"2012-08-16 22:21:07",697,49.99,19.49,20363
698,"2012-08-16 22:39:48",698,49.99,19.49,20364
699,"2012-08-17 15:27:46",699,49.99,19.49,20492
700,"2012-08-17 21:37:25",700,49.99,19.49,20551
701,"2012-08-18 09:17:52",701,49.99,19.49,20583
702,"2012-08-18 11:06:51",702,49.99,19.49,20595
703,"2012-08-18 22:53:48",703,49.99,19.49,20652
704,"2012-08-19 15:28:21",704,49.99,19.49,20708
705,"2012-08-19 17:47:09",705,49.99,19.49,20729
706,"2012-08-19 19:50:19",706,49.99,19.49,20740
707,"2012-08-20 00:04:43",707,49.99,19.49,20773
708,"2012-08-20 08:01:50",708,49.99,19.49,20809
709,"2012-08-20 10:06:24",709,49.99,19.49,20830
710,"2012-08-20 10:50:33",710,49.99,19.49,20840
711,"2012-08-20 11:00:34",711,49.99,19.49,20845
712,"2012-08-20 11:34:59",712,49.99,19.49,20857
713,"2012-08-20 11:57:56",713,49.99,19.49,20867
714,"2012-08-20 12:45:03",714,49.99,19.49,20882
715,"2012-08-20 14:50:25",715,49.99,19.49,20926
716,"2012-08-20 15:01:23",716,49.99,19.49,20932
717,"2012-08-20 15:16:35",717,49.99,19.49,20936
718,"2012-08-20 18:11:58",718,49.99,19.49,20982
719,"2012-08-20 18:50:17",719,49.99,19.49,20991
720,"2012-08-21 08:31:19",720,49.99,19.49,21087
721,"2012-08-21 12:52:13",721,49.99,19.49,21146
722,"2012-08-21 12:56:07",722,49.99,19.49,21151
723,"2012-08-21 13:12:31",723,49.99,19.49,21159
724,"2012-08-21 13:13:28",724,49.99,19.49,21152
725,"2012-08-21 14:35:50",725,49.99,19.49,21181
726,"2012-08-21 18:48:13",726,49.99,19.49,21248
727,"2012-08-21 19:46:47",727,49.99,19.49,21259
728,"2012-08-21 21:16:37",728,49.99,19.49,21279
729,"2012-08-22 05:43:35",729,49.99,19.49,21331
730,"2012-08-22 10:54:27",730,49.99,19.49,21377
731,"2012-08-22 12:39:35",731,49.99,19.49,21414
732,"2012-08-22 13:43:49",732,49.99,19.49,21434
733,"2012-08-22 16:29:25",733,49.99,19.49,21475
734,"2012-08-22 17:53:01",734,49.99,19.49,21506
735,"2012-08-22 18:21:57",735,49.99,19.49,21514
736,"2012-08-22 23:35:34",736,49.99,19.49,21569
737,"2012-08-23 04:43:22",737,49.99,19.49,21597
738,"2012-08-23 12:19:53",738,49.99,19.49,21685
739,"2012-08-23 13:16:18",739,49.99,19.49,21704
740,"2012-08-23 14:11:29",740,49.99,19.49,21717
741,"2012-08-23 16:15:19",741,49.99,19.49,21756
742,"2012-08-23 16:16:38",742,49.99,19.49,21757
743,"2012-08-23 16:35:55",743,49.99,19.49,21767
744,"2012-08-23 18:03:16",744,49.99,19.49,21791
745,"2012-08-23 19:24:15",745,49.99,19.49,21807
746,"2012-08-23 19:47:50",746,49.99,19.49,21812
747,"2012-08-24 10:59:45",747,49.99,19.49,21908
748,"2012-08-24 11:11:14",748,49.99,19.49,21910
749,"2012-08-24 11:49:23",749,49.99,19.49,21922
750,"2012-08-24 12:27:07",750,49.99,19.49,21930
751,"2012-08-24 13:08:47",751,49.99,19.49,21948
752,"2012-08-24 13:12:09",752,49.99,19.49,21954
753,"2012-08-24 16:54:24",753,49.99,19.49,22003
754,"2012-08-24 16:57:30",754,49.99,19.49,22000
755,"2012-08-24 18:36:07",755,49.99,19.49,22025
756,"2012-08-24 19:02:15",756,49.99,19.49,22028
757,"2012-08-25 13:17:26",757,49.99,19.49,22127
758,"2012-08-25 21:58:56",758,49.99,19.49,22172
759,"2012-08-26 13:45:57",759,49.99,19.49,22242
760,"2012-08-26 14:52:41",760,49.99,19.49,22249
761,"2012-08-26 14:59:16",761,49.99,19.49,22247
762,"2012-08-26 19:09:43",762,49.99,19.49,22272
763,"2012-08-26 19:14:57",763,49.99,19.49,22274
764,"2012-08-27 00:57:50",764,49.99,19.49,22318
765,"2012-08-27 01:04:07",765,49.99,19.49,22319
766,"2012-08-27 10:41:02",766,49.99,19.49,22397
767,"2012-08-27 11:40:25",767,49.99,19.49,22416
768,"2012-08-27 12:05:19",768,49.99,19.49,22423
769,"2012-08-27 15:03:55",769,49.99,19.49,22475
770,"2012-08-27 17:33:06",770,49.99,19.49,22514
771,"2012-08-28 00:12:14",771,49.99,19.49,22589
772,"2012-08-28 06:19:43",772,49.99,19.49,22614
773,"2012-08-28 09:32:22",773,49.99,19.49,22638
774,"2012-08-28 13:27:46",774,49.99,19.49,22703
775,"2012-08-28 14:49:40",775,49.99,19.49,22727
776,"2012-08-28 16:12:31",776,49.99,19.49,22760
777,"2012-08-28 18:01:45",777,49.99,19.49,22791
778,"2012-08-28 18:42:21",778,49.99,19.49,22798
779,"2012-08-28 18:45:25",779,49.99,19.49,22801
780,"2012-08-28 21:36:40",780,49.99,19.49,22834
781,"2012-08-28 21:52:47",781,49.99,19.49,22839
782,"2012-08-29 02:38:05",782,49.99,19.49,22875
783,"2012-08-29 07:49:36",783,49.99,19.49,22907
784,"2012-08-29 09:30:50",784,49.99,19.49,22926
785,"2012-08-29 10:08:39",785,49.99,19.49,22942
786,"2012-08-29 13:08:59",786,49.99,19.49,23003
787,"2012-08-29 15:13:28",787,49.99,19.49,23043
788,"2012-08-29 16:37:41",788,49.99,19.49,23066
789,"2012-08-29 17:21:09",789,49.99,19.49,23077
790,"2012-08-29 18:57:10",790,49.99,19.49,23100
791,"2012-08-29 21:26:32",791,49.99,19.49,23135
792,"2012-08-30 03:56:59",792,49.99,19.49,23186
793,"2012-08-30 10:36:14",793,49.99,19.49,23239
794,"2012-08-30 11:12:49",794,49.99,19.49,23256
795,"2012-08-30 14:26:05",795,49.99,19.49,23309
796,"2012-08-30 14:56:12",796,49.99,19.49,23323
797,"2012-08-30 16:44:35",797,49.99,19.49,23353
798,"2012-08-30 16:55:49",798,49.99,19.49,23357
799,"2012-08-30 16:59:18",799,49.99,19.49,23358
800,"2012-08-30 17:48:10",800,49.99,19.49,23368
801,"2012-08-30 21:00:35",801,49.99,19.49,23399
802,"2012-08-31 06:26:18",802,49.99,19.49,23460
803,"2012-08-31 11:57:46",803,49.99,19.49,23526
804,"2012-08-31 21:14:56",804,49.99,19.49,23648
805,"2012-09-01 13:07:47",805,49.99,19.49,23710
806,"2012-09-01 13:15:01",806,49.99,19.49,23712
807,"2012-09-01 16:18:27",807,49.99,19.49,23733
808,"2012-09-01 16:59:10",808,49.99,19.49,23739
809,"2012-09-01 20:13:39",809,49.99,19.49,23754
810,"2012-09-01 21:59:10",810,49.99,19.49,23763
811,"2012-09-02 23:36:09",811,49.99,19.49,23876
812,"2012-09-03 14:05:11",812,49.99,19.49,23972
813,"2012-09-03 14:10:41",813,49.99,19.49,23971
814,"2012-09-03 14:55:56",814,49.99,19.49,23981
815,"2012-09-03 15:51:27",815,49.99,19.49,23997
816,"2012-09-03 16:28:29",816,49.99,19.49,24004
817,"2012-09-03 17:17:26",817,49.99,19.49,24011
818,"2012-09-03 18:09:54",818,49.99,19.49,24019
819,"2012-09-04 08:08:59",819,49.99,19.49,24102
820,"2012-09-04 10:10:10",820,49.99,19.49,24120
821,"2012-09-04 10:15:24",821,49.99,19.49,24121
822,"2012-09-04 12:06:19",822,49.99,19.49,24151
823,"2012-09-04 14:09:10",823,49.99,19.49,24177
824,"2012-09-04 14:20:43",824,49.99,19.49,24180
825,"2012-09-04 14:46:33",825,49.99,19.49,24189
826,"2012-09-04 18:10:59",826,49.99,19.49,24237
827,"2012-09-04 21:51:10",827,49.99,19.49,24276
828,"2012-09-04 22:52:04",828,49.99,19.49,24284
829,"2012-09-04 23:33:29",829,49.99,19.49,24291
830,"2012-09-04 23:56:41",830,49.99,19.49,24294
831,"2012-09-05 06:58:23",831,49.99,19.49,24320
832,"2012-09-05 07:15:18",832,49.99,19.49,24323
833,"2012-09-05 13:12:47",833,49.99,19.49,24421
834,"2012-09-05 13:28:43",834,49.99,19.49,24430
835,"2012-09-05 15:21:23",835,49.99,19.49,24464
836,"2012-09-05 15:24:03",836,49.99,19.49,24465
837,"2012-09-05 15:28:31",837,49.99,19.49,24466
838,"2012-09-05 18:00:25",838,49.99,19.49,24516
839,"2012-09-05 19:05:53",839,49.99,19.49,24532
840,"2012-09-05 19:23:29",840,49.99,19.49,24535
841,"2012-09-06 02:19:20",841,49.99,19.49,24593
842,"2012-09-06 03:22:44",842,49.99,19.49,24603
843,"2012-09-06 03:55:12",843,49.99,19.49,24605
844,"2012-09-06 13:31:11",844,49.99,19.49,24690
845,"2012-09-06 14:35:48",845,49.99,19.49,24711
846,"2012-09-06 15:26:37",846,49.99,19.49,24730
847,"2012-09-06 17:21:50",847,49.99,19.49,24760
848,"2012-09-06 17:48:43",848,49.99,19.49,24766
849,"2012-09-06 19:57:16",849,49.99,19.49,24794
850,"2012-09-06 21:11:36",850,49.99,19.49,24809
851,"2012-09-06 21:14:43",851,49.99,19.49,24810
852,"2012-09-06 21:24:26",852,49.99,19.49,24814
853,"2012-09-07 05:03:00",853,49.99,19.49,24854
854,"2012-09-07 09:31:35",854,49.99,19.49,24890
855,"2012-09-07 12:09:34",855,49.99,19.49,24940
856,"2012-09-07 12:12:54",856,49.99,19.49,24939
857,"2012-09-07 14:23:35",857,49.99,19.49,24976
858,"2012-09-07 17:48:42",858,49.99,19.49,25037
859,"2012-09-07 21:45:10",859,49.99,19.49,25060
860,"2012-09-07 21:51:57",860,49.99,19.49,25062
861,"2012-09-07 22:59:36",861,49.99,19.49,25068
862,"2012-09-08 15:49:39",862,49.99,19.49,25137
863,"2012-09-08 17:58:04",863,49.99,19.49,25151
864,"2012-09-08 18:19:22",864,49.99,19.49,25155
865,"2012-09-08 19:49:52",865,49.99,19.49,25159
866,"2012-09-08 20:43:56",866,49.99,19.49,25164
867,"2012-09-09 10:24:33",867,49.99,19.49,25230
868,"2012-09-09 13:03:20",868,49.99,19.49,25241
869,"2012-09-09 18:31:22",869,49.99,19.49,25278
870,"2012-09-09 21:53:14",870,49.99,19.49,25306
871,"2012-09-10 00:17:39",871,49.99,19.49,25325
872,"2012-09-10 05:44:53",872,49.99,19.49,25343
873,"2012-09-10 08:01:41",873,49.99,19.49,25353
874,"2012-09-10 08:41:10",874,49.99,19.49,25358
875,"2012-09-10 09:29:30",875,49.99,19.49,25368
876,"2012-09-10 11:24:00",876,49.99,19.49,25393
877,"2012-09-10 12:26:55",877,49.99,19.49,25411
878,"2012-09-10 15:10:04",878,49.99,19.49,25454
879,"2012-09-10 18:29:05",879,49.99,19.49,25508
880,"2012-09-10 19:16:09",880,49.99,19.49,25516
881,"2012-09-10 22:06:57",881,49.99,19.49,25539
882,"2012-09-11 00:35:41",882,49.99,19.49,25565
883,"2012-09-11 06:45:19",883,49.99,19.49,25601
884,"2012-09-11 10:17:59",884,49.99,19.49,25639
885,"2012-09-11 10:56:22",885,49.99,19.49,25646
886,"2012-09-11 12:17:59",886,49.99,19.49,25664
887,"2012-09-11 13:45:24",887,49.99,19.49,25691
888,"2012-09-11 15:35:17",888,49.99,19.49,25719
889,"2012-09-11 19:18:46",889,49.99,19.49,25773
890,"2012-09-11 22:42:01",890,49.99,19.49,25802
891,"2012-09-12 00:52:15",891,49.99,19.49,25814
892,"2012-09-12 01:35:19",892,49.99,19.49,25816
893,"2012-09-12 03:07:49",893,49.99,19.49,25826
894,"2012-09-12 07:49:58",894,49.99,19.49,25848
895,"2012-09-12 09:03:25",895,49.99,19.49,25860
896,"2012-09-12 10:07:11",896,49.99,19.49,25874
897,"2012-09-12 10:47:29",897,49.99,19.49,25880
898,"2012-09-12 12:25:50",898,49.99,19.49,25907
899,"2012-09-12 13:06:27",899,49.99,19.49,25918
900,"2012-09-12 16:56:14",900,49.99,19.49,25979
901,"2012-09-12 19:38:47",901,49.99,19.49,26021
902,"2012-09-12 20:07:51",902,49.99,19.49,26024
903,"2012-09-12 22:59:22",903,49.99,19.49,26048
904,"2012-09-13 05:47:46",904,49.99,19.49,26092
905,"2012-09-13 06:26:24",905,49.99,19.49,26093
906,"2012-09-13 07:35:22",906,49.99,19.49,26105
907,"2012-09-13 08:43:08",907,49.99,19.49,26114
908,"2012-09-13 08:54:42",908,49.99,19.49,26120
909,"2012-09-13 09:20:53",909,49.99,19.49,26127
910,"2012-09-13 10:07:59",910,49.99,19.49,26136
911,"2012-09-13 12:05:56",911,49.99,19.49,26175
912,"2012-09-13 13:03:44",912,49.99,19.49,26196
913,"2012-09-13 14:43:05",913,49.99,19.49,26222
914,"2012-09-13 15:20:29",914,49.99,19.49,26230
915,"2012-09-13 15:36:35",915,49.99,19.49,26234
916,"2012-09-13 15:56:30",916,49.99,19.49,26242
917,"2012-09-13 15:59:27",917,49.99,19.49,26243
918,"2012-09-13 17:43:17",918,49.99,19.49,26272
919,"2012-09-13 18:13:27",919,49.99,19.49,26277
920,"2012-09-13 18:50:41",920,49.99,19.49,26285
921,"2012-09-13 18:56:22",921,49.99,19.49,26289
922,"2012-09-13 21:59:17",922,49.99,19.49,26318
923,"2012-09-14 10:27:39",923,49.99,19.49,26400
924,"2012-09-14 11:58:49",924,49.99,19.49,26423
925,"2012-09-14 13:25:18",925,49.99,19.49,26442
926,"2012-09-14 13:55:04",926,49.99,19.49,26448
927,"2012-09-14 15:20:41",927,49.99,19.49,26470
928,"2012-09-14 16:03:40",928,49.99,19.49,26482
929,"2012-09-14 19:21:46",929,49.99,19.49,26529
930,"2012-09-14 20:43:30",930,49.99,19.49,26540
931,"2012-09-14 22:11:08",931,49.99,19.49,26550
932,"2012-09-15 03:58:42",932,49.99,19.49,26575
933,"2012-09-15 08:14:28",933,49.99,19.49,26588
934,"2012-09-15 13:27:05",934,49.99,19.49,26618
935,"2012-09-15 20:21:40",935,49.99,19.49,26666
936,"2012-09-15 20:58:49",936,49.99,19.49,26669
937,"2012-09-15 21:43:09",937,49.99,19.49,26671
938,"2012-09-15 23:48:12",938,49.99,19.49,26676
939,"2012-09-16 11:29:56",939,49.99,19.49,26714
940,"2012-09-16 12:57:22",940,49.99,19.49,26722
941,"2012-09-16 19:44:05",941,49.99,19.49,26764
942,"2012-09-16 20:50:15",942,49.99,19.49,26777
943,"2012-09-17 02:04:14",943,49.99,19.49,26821
944,"2012-09-17 10:05:12",944,49.99,19.49,26886
945,"2012-09-17 10:20:38",945,49.99,19.49,26891
946,"2012-09-17 12:51:26",946,49.99,19.49,26931
947,"2012-09-17 13:13:56",947,49.99,19.49,26941
948,"2012-09-17 15:07:57",948,49.99,19.49,26984
949,"2012-09-17 15:26:08",949,49.99,19.49,26989
950,"2012-09-17 17:49:53",950,49.99,19.49,27040
951,"2012-09-18 00:07:55",951,49.99,19.49,27117
952,"2012-09-18 06:14:38",952,49.99,19.49,27155
953,"2012-09-18 09:07:36",953,49.99,19.49,27166
954,"2012-09-18 11:02:52",954,49.99,19.49,27189
955,"2012-09-18 12:48:20",955,49.99,19.49,27226
956,"2012-09-18 14:13:27",956,49.99,19.49,27253
957,"2012-09-18 15:20:51",957,49.99,19.49,27286
958,"2012-09-18 19:24:01",958,49.99,19.49,27361
959,"2012-09-18 20:21:06",959,49.99,19.49,27374
960,"2012-09-18 21:17:57",960,49.99,19.49,27384
961,"2012-09-18 21:32:39",961,49.99,19.49,27391
962,"2012-09-19 00:13:54",962,49.99,19.49,27420
963,"2012-09-19 00:20:44",963,49.99,19.49,27421
964,"2012-09-19 00:44:08",964,49.99,19.49,27423
965,"2012-09-19 08:37:14",965,49.99,19.49,27472
966,"2012-09-19 08:58:26",966,49.99,19.49,27477
967,"2012-09-19 09:23:42",967,49.99,19.49,27485
968,"2012-09-19 10:09:10",968,49.99,19.49,27493
969,"2012-09-19 10:14:53",969,49.99,19.49,27496
970,"2012-09-19 10:24:38",970,49.99,19.49,27503
971,"2012-09-19 11:08:41",971,49.99,19.49,27516
972,"2012-09-19 11:18:26",972,49.99,19.49,27521
973,"2012-09-19 11:28:11",973,49.99,19.49,27527
974,"2012-09-19 12:13:43",974,49.99,19.49,27546
975,"2012-09-19 13:40:38",975,49.99,19.49,27575
976,"2012-09-19 15:09:01",976,49.99,19.49,27604
977,"2012-09-19 16:56:52",977,49.99,19.49,27644
978,"2012-09-19 17:30:27",978,49.99,19.49,27654
979,"2012-09-19 17:41:18",979,49.99,19.49,27655
980,"2012-09-19 22:38:31",980,49.99,19.49,27717
981,"2012-09-20 05:11:21",981,49.99,19.49,27755
982,"2012-09-20 06:19:41",982,49.99,19.49,27763
983,"2012-09-20 07:10:49",983,49.99,19.49,27767
984,"2012-09-20 10:04:13",984,49.99,19.49,27807
985,"2012-09-20 10:14:28",985,49.99,19.49,27809
986,"2012-09-20 10:15:37",986,49.99,19.49,27810
987,"2012-09-20 10:52:30",987,49.99,19.49,27821
988,"2012-09-20 14:50:53",988,49.99,19.49,27906
989,"2012-09-20 15:39:37",989,49.99,19.49,27923
990,"2012-09-20 15:50:02",990,49.99,19.49,27930
991,"2012-09-20 16:11:19",991,49.99,19.49,27938
992,"2012-09-20 16:17:42",992,49.99,19.49,27940
993,"2012-09-20 19:13:26",993,49.99,19.49,28003
994,"2012-09-20 22:00:33",994,49.99,19.49,28024
995,"2012-09-21 02:03:24",995,49.99,19.49,28053
996,"2012-09-21 05:04:54",996,49.99,19.49,28063
997,"2012-09-21 06:23:08",997,49.99,19.49,28069
998,"2012-09-21 10:32:27",998,49.99,19.49,28121
999,"2012-09-21 11:50:01",999,49.99,19.49,28146
1000,"2012-09-21 12:21:17",1000,49.99,19.49,28158
1001,"2012-09-21 12:22:41",1001,49.99,19.49,28157
1002,"2012-09-21 14:16:24",1002,49.99,19.49,28190
1003,"2012-09-21 15:33:30",1003,49.99,19.49,28218
1004,"2012-09-21 16:10:55",1004,49.99,19.49,28234
1005,"2012-09-21 19:20:16",1005,49.99,19.49,28276
1006,"2012-09-22 01:14:21",1006,49.99,19.49,28319
1007,"2012-09-22 09:14:16",1007,49.99,19.49,28352
1008,"2012-09-22 09:29:37",1008,49.99,19.49,28354
1009,"2012-09-22 09:51:20",1009,49.99,19.49,28357
1010,"2012-09-22 12:58:09",1010,49.99,19.49,28383
1011,"2012-09-22 16:16:07",1011,49.99,19.49,28413
1012,"2012-09-22 18:17:05",1012,49.99,19.49,28425
1013,"2012-09-22 19:48:03",1013,49.99,19.49,28431
1014,"2012-09-22 20:38:49",1014,49.99,19.49,28435
1015,"2012-09-23 08:04:16",1015,49.99,19.49,28487
1016,"2012-09-23 09:37:29",1016,49.99,19.49,28495
1017,"2012-09-23 12:51:42",1017,49.99,19.49,28522
1018,"2012-09-23 13:23:48",1018,49.99,19.49,28523
1019,"2012-09-23 17:58:12",1019,49.99,19.49,28558
1020,"2012-09-23 19:51:30",1020,49.99,19.49,28572
1021,"2012-09-23 23:54:10",1021,49.99,19.49,28605
1022,"2012-09-24 03:16:13",1022,49.99,19.49,28634
1023,"2012-09-24 07:55:10",1023,49.99,19.49,28659
1024,"2012-09-24 08:22:45",1024,49.99,19.49,28663
1025,"2012-09-24 08:50:44",1025,49.99,19.49,28672
1026,"2012-09-24 09:44:28",1026,49.99,19.49,28680
1027,"2012-09-24 12:44:19",1027,49.99,19.49,28733
1028,"2012-09-24 12:52:37",1028,49.99,19.49,28740
1029,"2012-09-24 14:20:05",1029,49.99,19.49,28758
1030,"2012-09-24 15:32:18",1030,49.99,19.49,28770
1031,"2012-09-24 18:19:22",1031,49.99,19.49,28812
1032,"2012-09-24 19:50:11",1032,49.99,19.49,28827
1033,"2012-09-24 21:09:59",1033,49.99,19.49,28838
1034,"2012-09-24 21:46:36",1034,49.99,19.49,28843
1035,"2012-09-24 23:42:16",1035,49.99,19.49,28865
1036,"2012-09-25 06:43:52",1036,49.99,19.49,28898
1037,"2012-09-25 08:29:27",1037,49.99,19.49,28908
1038,"2012-09-25 12:35:53",1038,49.99,19.49,28976
1039,"2012-09-25 14:15:37",1039,49.99,19.49,29019
1040,"2012-09-25 14:48:42",1040,49.99,19.49,29026
1041,"2012-09-25 15:49:12",1041,49.99,19.49,29038
1042,"2012-09-25 16:02:29",1042,49.99,19.49,29044
1043,"2012-09-25 16:18:25",1043,49.99,19.49,29051
1044,"2012-09-25 16:20:47",1044,49.99,19.49,29052
1045,"2012-09-25 19:06:49",1045,49.99,19.49,29093
1046,"2012-09-25 20:07:18",1046,49.99,19.49,29105
1047,"2012-09-25 21:16:04",1047,49.99,19.49,29119
1048,"2012-09-26 04:05:46",1048,49.99,19.49,29163
1049,"2012-09-26 09:08:58",1049,49.99,19.49,29199
1050,"2012-09-26 10:57:25",1050,49.99,19.49,29226
1051,"2012-09-26 12:51:22",1051,49.99,19.49,29255
1052,"2012-09-26 13:08:18",1052,49.99,19.49,29262
1053,"2012-09-26 13:16:27",1053,49.99,19.49,29265
1054,"2012-09-26 15:55:58",1054,49.99,19.49,29312
1055,"2012-09-26 17:43:27",1055,49.99,19.49,29348
1056,"2012-09-26 19:18:51",1056,49.99,19.49,29370
1057,"2012-09-26 20:33:16",1057,49.99,19.49,29384
1058,"2012-09-26 20:46:27",1058,49.99,19.49,29386
1059,"2012-09-27 01:13:17",1059,49.99,19.49,29428
1060,"2012-09-27 02:48:51",1060,49.99,19.49,29440
1061,"2012-09-27 04:19:00",1061,49.99,19.49,29445
1062,"2012-09-27 08:31:15",1062,49.99,19.49,29465
1063,"2012-09-27 09:23:40",1063,49.99,19.49,29474
1064,"2012-09-27 10:28:01",1064,49.99,19.49,29490
1065,"2012-09-27 14:04:48",1065,49.99,19.49,29555
1066,"2012-09-27 16:06:40",1066,49.99,19.49,29589
1067,"2012-09-27 22:03:22",1067,49.99,19.49,29670
1068,"2012-09-27 22:30:12",1068,49.99,19.49,29674
1069,"2012-09-28 00:22:42",1069,49.99,19.49,29703
1070,"2012-09-28 04:55:29",1070,49.99,19.49,29725
1071,"2012-09-28 07:43:30",1071,49.99,19.49,29741
1072,"2012-09-28 11:34:09",1072,49.99,19.49,29791
1073,"2012-09-28 13:20:27",1073,49.99,19.49,29824
1074,"2012-09-28 14:08:17",1074,49.99,19.49,29836
1075,"2012-09-28 14:10:42",1075,49.99,19.49,29835
1076,"2012-09-28 14:29:36",1076,49.99,19.49,29846
1077,"2012-09-28 17:53:15",1077,49.99,19.49,29894
1078,"2012-09-28 20:15:44",1078,49.99,19.49,29918
1079,"2012-09-29 12:45:36",1079,49.99,19.49,30011
1080,"2012-09-29 16:46:21",1080,49.99,19.49,30037
1081,"2012-09-29 17:15:50",1081,49.99,19.49,30040
1082,"2012-09-29 17:31:59",1082,49.99,19.49,30043
1083,"2012-09-29 22:50:39",1083,49.99,19.49,30072
1084,"2012-09-29 23:57:41",1084,49.99,19.49,30078
1085,"2012-09-30 04:04:38",1085,49.99,19.49,30094
1086,"2012-09-30 10:03:05",1086,49.99,19.49,30109
1087,"2012-09-30 13:35:51",1087,49.99,19.49,30127
1088,"2012-09-30 14:30:30",1088,49.99,19.49,30133
1089,"2012-09-30 20:21:57",1089,49.99,19.49,30175
1090,"2012-09-30 21:17:24",1090,49.99,19.49,30181
1091,"2012-09-30 22:22:49",1091,49.99,19.49,30192
1092,"2012-10-01 03:12:00",1092,49.99,19.49,30228
1093,"2012-10-01 07:46:25",1093,49.99,19.49,30247
1094,"2012-10-01 14:02:57",1094,49.99,19.49,30340
1095,"2012-10-01 15:21:23",1095,49.99,19.49,30362
1096,"2012-10-01 15:32:26",1096,49.99,19.49,30363
1097,"2012-10-01 16:01:31",1097,49.99,19.49,30369
1098,"2012-10-01 16:26:38",1098,49.99,19.49,30377
1099,"2012-10-01 16:58:47",1099,49.99,19.49,30390
1100,"2012-10-01 19:01:33",1100,49.99,19.49,30419
1101,"2012-10-01 23:58:15",1101,49.99,19.49,30466
1102,"2012-10-02 00:23:31",1102,49.99,19.49,30468
1103,"2012-10-02 10:51:25",1103,49.99,19.49,30532
1104,"2012-10-02 10:54:07",1104,49.99,19.49,30533
1105,"2012-10-02 10:56:39",1105,49.99,19.49,30535
1106,"2012-10-02 11:15:34",1106,49.99,19.49,30536
1107,"2012-10-02 12:06:14",1107,49.99,19.49,30550
1108,"2012-10-02 13:06:45",1108,49.99,19.49,30565
1109,"2012-10-02 15:03:07",1109,49.99,19.49,30594
1110,"2012-10-02 15:14:07",1110,49.99,19.49,30598
1111,"2012-10-02 15:28:45",1111,49.99,19.49,30604
1112,"2012-10-02 15:33:50",1112,49.99,19.49,30608
