UF;COD. UF;COD. MUNIC;NOME DO MUNICiPIO;populacao
MG;31;56205;Rochedo de Minas;2.292
MG;31;56304;Rodeiro;8.596
MG;31;56403;Romaria;3.104
MG;31;56452;Rosario da Limeira;4.736
MG;31;56502;Rubelita;5.695
MG;31;56601;Rubim;10.321
MG;31;56700;Sabara;131.294
MG;31;56809;Sabinopolis;13.797
MG;31;56908;Sacramento;25.888
MG;31;57005;Salinas;39.969
MG;31;57104;Salto da Divisa;6.015
MG;31;57203;Santa Barbara;29.491
MG;31;57252;Santa Barbara do Leste;7.990
MG;31;57278;Santa Barbara do Monte Verde;2.963
MG;31;57302;Santa Barbara do Tugurio;4.204
MG;31;57336;Santa Cruz de Minas;8.074
MG;31;57377;Santa Cruz de Salinas;3.908
MG;31;57401;Santa Cruz do Escalvado;4.852
MG;31;57500;Santa Efigenia de Minas;4.272
MG;31;57609;Santa Fe de Minas;3.521
MG;31;57658;Santa Helena de Minas;5.897
MG;31;57708;Santa Juliana;15.786
MG;31;57807;Santa Luzia;213.709
MG;31;57906;Santa Margarida;16.414
MG;31;58003;Santa Maria de Itabira;10.133
MG;31;58102;Santa Maria do Salto;4.666
MG;31;58201;Santa Maria do Suacui;12.652
MG;31;58300;Santana da Vargem;6.561
MG;31;58409;Santana de Cataguases;3.503
MG;31;58508;Santana de Pirapama;7.014
MG;31;58607;Santana do Deserto;3.732
MG;31;58706;Santana do Garambeu;2.140
MG;31;58805;Santana do Jacare;4.214
MG;31;58904;Santana do Manhuacu;9.010
MG;31;58953;Santana do Paraiso;37.113
MG;31;59001;Santana do Riacho;5.754
MG;31;59100;Santana dos Montes;3.469
MG;31;59209;Santa Rita de Caldas;8.400
MG;31;59308;Santa Rita de Jacutinga;4.768
MG;31;59357;Santa Rita de Minas;6.214
MG;31;59407;Santa Rita de Ibitipoca;3.303
MG;31;59506;Santa Rita do Itueto;5.831
MG;31;59605;Santa Rita do Sapucai;40.719
MG;31;59704;Santa Rosa da Serra;3.414
MG;31;59803;Santa Vitoria;20.538
MG;31;59902;Santo Antonio do Amparo;16.723
MG;31;60009;Santo Antonio do Aventureiro;3.770
MG;31;60108;Santo Antonio do Grama;4.229
MG;31;60207;Santo Antonio do Itambe;3.846
MG;31;60306;Santo Antonio do Jacinto;10.251
MG;31;60405;Santo Antonio do Monte;28.345
MG;31;60454;Santo Antonio do Retiro;6.621
MG;31;60504;Santo Antonio do Rio Abaixo;1.808
MG;31;60603;Santo Hipolito;2.593
MG;31;60702;Santos Dumont;44.140
MG;31;60801;Sao Bento Abade;4.710
MG;31;60900;Sao Bras do Suacui;3.987
MG;31;60959;Sao Domingos das Dores;5.621
MG;31;61007;Sao Domingos do Prata;17.399
MG;31;61056;Sao Felix de Minas;3.204
MG;31;61106;Sao Francisco;51.321
MG;31;61205;Sao Francisco de Paula;6.429
MG;31;61304;Sao Francisco de Sales;5.532
MG;31;61403;Sao Francisco do Gloria;4.796
MG;31;61502;Sao Geraldo;10.270
MG;31;61601;Sao Geraldo da Piedade;3.307
MG;31;61650;Sao Geraldo do Baixio;3.104
MG;31;61700;Sao Goncalo do Abaete;7.152
MG;31;61809;Sao Goncalo do Para;11.688
MG;31;61908;Sao Goncalo do Rio Abaixo;12.466
MG;31;62005;Sao Goncalo do Sapucai;23.792
MG;31;62104;Sao Gotardo;41.114
MG;31;62203;Sao Joao Batista do Gloria;7.455
MG;31;62252;Sao Joao da Lagoa;4.818
MG;31;62302;Sao Joao da Mata;2.803
MG;31;62401;Sao Joao da Ponte;23.840
MG;31;62450;Sao Joao das Missoes;12.986
MG;31;62500;Sao Joao del Rei;93.778
MG;31;62559;Sao Joao do Manhuacu;11.245
MG;31;62575;Sao Joao do Manteninha;5.329
MG;31;62609;Sao Joao do Oriente;7.049
MG;31;62658;Sao Joao do Pacui;3.884
MG;31;62708;Sao Joao do Paraiso;20.502
MG;31;62807;Sao Joao Evangelista;14.864
MG;31;62906;Sao Joao Nepomuceno;24.970
MG;31;62922;Sao Joaquim de Bicas;34.677
MG;31;62948;Sao Jose da Barra;7.862
MG;31;62955;Sao Jose da Lapa;27.125
MG;31;63003;Sao Jose da Safira;3.769
MG;31;63102;Sao Jose da Varginha;4.392
MG;31;63201;Sao Jose do Alegre;4.125
MG;31;63300;Sao Jose do Divino;3.437
MG;31;63409;Sao Jose do Goiabal;5.400
MG;31;63508;Sao Jose do Jacuri;6.098
MG;31;63607;Sao Jose do Mantimento;2.768
MG;31;63706;Sao Lourenco;44.432
MG;31;63805;Sao Miguel do Anta;6.219
MG;31;63904;Sao Pedro da Uniao;4.869
MG;31;64001;Sao Pedro dos Ferros;7.122
MG;31;64100;Sao Pedro do Suacui;5.108
MG;31;64209;Sao Romao;9.783
MG;31;64308;Sao Roque de Minas;6.893
MG;31;64407;Sao Sebastiao da Bela Vista;6.390
MG;31;64431;Sao Sebastiao da Vargem Alegre;3.113
MG;31;64472;Sao Sebastiao do Anta;6.195
MG;31;64506;Sao Sebastiao do Maranhao;9.918
MG;31;64605;Sao Sebastiao do Oeste;8.819
MG;31;64704;Sao Sebastiao do Paraiso;70.976
MG;31;64803;Sao Sebastiao do Rio Preto;1.231
MG;31;64902;Sao Sebastiao do Rio Verde;2.299
MG;31;65008;Sao Tiago;11.741
MG;31;65107;Sao Tomas de Aquino;6.745
MG;31;65206;Sao Tome das Letras;6.782
MG;31;65305;Sao Vicente de Minas;6.669
MG;31;65404;Sapucai-Mirim;6.288
MG;31;65503;Sardoa;4.774
MG;31;65537;Sarzedo;36.581
MG;31;65552;Setubinha;9.797
MG;31;65560;Sem-Peixe;2.382
MG;31;65578;Senador Amaral;6.208
MG;31;65602;Senador Cortes;2.237
MG;31;65701;Senador Firmino;7.716
MG;31;65800;Senador Jose Bento;2.071
MG;31;65909;Senador Modestino Goncalves;3.926
MG;31;66006;Senhora de Oliveira;5.295
MG;31;66105;Senhora do Porto;3.032
MG;31;66204;Senhora dos Remedios;9.925
MG;31;66303;Sericita;7.345
MG;31;66402;Seritinga;1.812
MG;31;66501;Serra Azul de Minas;3.906
MG;31;66600;Serra da Saudade;836
MG;31;66709;Serra dos Aimores;6.847
MG;31;66808;Serra do Salitre;13.152
MG;31;66907;Serrania;7.518
MG;31;66956;Serranopolis de Minas;4.398
MG;31;67004;Serranos;1.952
MG;31;67103;Serro;21.813
MG;31;67202;Sete Lagoas;233.398
MG;31;67301;Silveirania;2.322
MG;31;67400;Silvianopolis;6.061
MG;31;67509;Simao Pereira;2.913
MG;31;67608;Simonesia;19.807
MG;31;67707;Sobralia;4.893
MG;31;67806;Soledade de Minas;5.602
MG;31;67905;Tabuleiro;3.926
MG;31;68002;Taiobeiras;33.071
MG;31;68051;Taparuba;3.390
MG;31;68101;Tapira;3.975
MG;31;68200;Tapirai;1.689
MG;31;68309;Taquaracu de Minas;4.135
MG;31;68408;Tarumirim;11.900
MG;31;68507;Teixeiras;12.105
MG;31;68606;Teofilo Otoni;142.030
MG;31;68705;Timoteo;77.856
MG;31;68804;Tiradentes;7.508
MG;31;68903;Tiros;8.152
MG;31;69000;Tocantins;14.912
MG;31;69059;Tocos do Moji;4.086
MG;31;69109;Toledo;7.190
MG;31;69208;Tombos;8.621
MG;31;69307;Tres Coracoes;75.313
MG;31;69356;Tres Marias;28.320
MG;31;69406;Tres Pontas;53.511
MG;31;69505;Tumiritinga;5.611
MG;31;69604;Tupaciguara;25.500
MG;31;69703;Turmalina;19.933
MG;31;69802;Turvolandia;4.859
MG;31;69901;Uba;98.705
MG;31;70008;Ubai;11.606
MG;31;70057;Ubaporanga;12.805
MG;31;70107;Uberaba;359.090
MG;31;70206;Uberlandia;725.536
MG;31;70305;Umburatiba;2.686
MG;31;70404;Unai;86.867
MG;31;70438;Uniao de Minas;3.671
MG;31;70479;Uruana de Minas;3.268
MG;31;70503;Urucania;10.480
MG;31;70529;Urucuia;17.433
MG;31;70578;Vargem Alegre;6.195
MG;31;70602;Vargem Bonita;1.984
MG;31;70651;Vargem Grande do Rio Pardo;4.631
MG;31;70701;Varginha;137.078
MG;31;70750;Varjao de Minas;7.023
MG;31;70800;Varzea da Palma;32.885
MG;31;70909;Varzelandia;18.842
MG;31;71006;Vazante;20.771
MG;31;71030;Verdelandia;7.348
MG;31;71071;Veredinha;5.148
MG;31;71105;Verissimo;3.289
MG;31;71154;Vermelho Novo;4.916
MG;31;71204;Vespasiano;137.821
MG;31;71303;Vicosa;85.119
MG;31;71402;Vieiras;3.701
MG;31;71501;Mathias Lobato;2.912
MG;31;71600;Virgem da Lapa;11.513
MG;31;71709;Virginia;8.933
MG;31;71808;Virginopolis;10.336
MG;31;71907;Virgolandia;4.848
MG;31;72004;Visconde do Rio Branco;38.493
MG;31;72103;Volta Grande;4.367
MG;31;72202;Wenceslau Braz;2.279
ES;32;102;Afonso Claudio;30.603
ES;32;136;aguia Branca;9.714
ES;32;169;agua Doce do Norte;12.038
ES;32;201;Alegre;26.397
ES;32;300;Alfredo Chaves;13.303
ES;32;359;Alto Rio Novo;7.438
ES;32;409;Anchieta;29.613
ES;32;508;Apiaca;7.178
ES;32;607;Aracruz;99.336
ES;32;706;Atilio Vivacqua;11.218
ES;32;805;Baixo Guandu;30.676
ES;32;904;Barra de Sao Francisco;40.753
ES;32;1001;Boa Esperanca;13.134
ES;32;1100;Bom Jesus do Norte;9.832
ES;32;1159;Brejetuba;12.933
ES;32;1209;Cachoeiro de Itapemirim;196.133
ES;32;1308;Cariacica;375.500
ES;32;1407;Castelo;39.372
ES;32;1506;Colatina;124.575
ES;32;1605;Conceicao da Barra;27.947
ES;32;1704;Conceicao do Castelo;12.219
ES;32;1803;Divino de Sao Lourenco;5.089
ES;32;1902;Domingos Martins;35.937
ES;32;2009;Dores do Rio Preto;6.669
ES;32;2108;Ecoporanga;21.995
ES;32;2207;Fundao;17.884
ES;32;2256;Governador Lindenberg;11.073
ES;32;2306;Guacui;28.727
ES;32;2405;Guarapari;132.915
ES;32;2454;Ibatiba;25.296
ES;32;2504;Ibiracu;12.561
ES;32;2553;Ibitirama;9.550
ES;32;2603;Iconha;12.055
ES;32;2652;Irupi;13.328
ES;32;2702;Itaguacu;14.368
ES;32;2801;Itapemirim;45.801
ES;32;2900;Itarana;12.452
ES;32;3007;Iuna;27.846
ES;32;3056;Jaguare;28.911
ES;32;3106;Jeronimo Monteiro;11.627
ES;32;3130;Joao Neiva;15.431
ES;32;3163;Laranja da Terra;11.068
ES;32;3205;Linhares;171.265
ES;32;3304;Mantenopolis;12.259
ES;32;3320;Marataizes;46.198
ES;32;3346;Marechal Floriano;19.594
ES;32;3353;Marilandia;12.975
ES;32;3403;Mimoso do Sul;24.769
ES;32;3502;Montanha;18.851
ES;32;3601;Mucurici;5.467
ES;32;3700;Muniz Freire;18.169
ES;32;3809;Muqui;15.736
ES;32;3908;Nova Venecia;48.220
ES;32;4005;Pancas;18.923
ES;32;4054;Pedro Canario;21.343
ES;32;4104;Pinheiros;23.674
ES;32;4203;Piuma;21.124
ES;32;4252;Ponto Belo;6.486
ES;32;4302;Presidente Kennedy;14.718
ES;32;4351;Rio Bananal;19.035
ES;32;4401;Rio Novo do Sul;11.017
ES;32;4500;Santa Leopoldina;15.830
ES;32;4559;Santa Maria de Jetiba;46.523
ES;32;4609;Santa Teresa;25.755
ES;32;4658;Sao Domingos do Norte;8.588
ES;32;4708;Sao Gabriel da Palha;34.198
ES;32;4807;Sao Jose do Calcado;10.875
ES;32;4906;Sao Mateus;122.386
ES;32;4955;Sao Roque do Canaa;10.594
ES;32;5002;Serra;546.405
ES;32;5010;Sooretama;27.255
ES;32;5036;Vargem Alta;22.285
ES;32;5069;Venda Nova do Imigrante;23.964
ES;32;5101;Viana;71.443
ES;32;5150;Vila Pavao;8.890
ES;32;5176;Vila Valerio;14.764
ES;32;5200;Vila Velha;493.242
ES;32;5309;Vitoria;331.785
RJ;33;100;Angra dos Reis;181.228
RJ;33;159;Aperibe;10.893
RJ;33;209;Araruama;126.726
RJ;33;225;Areal;11.765
RJ;33;233;Armacao dos Buzios;39.033
RJ;33;258;Arraial do Cabo;31.030
RJ;33;308;Barra do Pirai;91.025
RJ;33;407;Barra Mansa;166.654
RJ;33;456;Belford Roxo;446.731
RJ;33;506;Bom Jardim;28.166
RJ;33;605;Bom Jesus do Itabapoana;35.797
RJ;33;704;Cabo Frio;214.057
RJ;33;803;Cachoeiras de Macacu;53.887
RJ;33;902;Cambuci;14.245
RJ;33;936;Carapebus;13.360
RJ;33;951;Comendador Levy Gasparian;8.769
RJ;33;1009;Campos dos Goytacazes;474.667
RJ;33;1108;Cantagalo;19.443
RJ;33;1157;Cardoso Moreira;12.686
RJ;33;1207;Carmo;17.149
RJ;33;1306;Casimiro de Abreu;45.570
RJ;33;1405;Conceicao de Macabu;20.814
RJ;33;1504;Cordeiro;20.843
RJ;33;1603;Duas Barras;11.102
RJ;33;1702;Duque de Caxias;782.799
RJ;33;1801;Engenheiro Paulo de Frontin;11.822
RJ;33;1850;Guapimirim;50.409
RJ;33;1876;Iguaba Grande;27.651
RJ;33;1900;Itaborai;231.004
RJ;33;2007;Itaguai;132.867
RJ;33;2056;Italva;13.729
RJ;33;2106;Itaocara;22.989
RJ;33;2205;Itaperuna;99.300
RJ;33;2254;Itatiaia;30.766
RJ;33;2270;Japeri;96.595
RJ;33;2304;Laje do Muriae;6.767
RJ;33;2403;Macae;262.692
RJ;33;2452;Macuco;5.446
RJ;33;2502;Mage;248.208
RJ;33;2601;Mangaratiba;38.953
RJ;33;2700;Marica;223.938
RJ;33;2809;Mendes;17.461
RJ;33;2858;Mesquita;168.849
RJ;33;2908;Miguel Pereira;26.301
RJ;33;3005;Miracema;26.644
RJ;33;3104;Natividade;14.938
RJ;33;3203;Nilopolis;150.281
RJ;33;3302;Niteroi;523.664
RJ;33;3401;Nova Friburgo;204.625
RJ;33;3500;Nova Iguacu;819.134
RJ;33;3609;Paracambi;41.146
RJ;33;3708;Paraiba do Sul;41.786
RJ;33;3807;Paraty;50.592
RJ;33;3856;Paty do Alferes;29.390
RJ;33;3906;Petropolis;304.758
RJ;33;3955;Pinheiral;24.553
RJ;33;4003;Pirai;27.996
RJ;33;4102;Porciuncula;16.958
RJ;33;4110;Porto Real;20.375
RJ;33;4128;Quatis;12.646
RJ;33;4144;Queimados;139.194
RJ;33;4151;Quissama;21.749
RJ;33;4201;Resende;128.460
RJ;33;4300;Rio Bonito;55.068
RJ;33;4409;Rio Claro;18.544
RJ;33;4508;Rio das Flores;9.387
RJ;33;4524;Rio das Ostras;149.562
RJ;33;4557;Rio de Janeiro;6.625.849
RJ;33;4607;Santa Maria Madalena;9.704
RJ;33;4706;Santo Antonio de Padua;40.870
RJ;33;4755;Sao Francisco de Itabapoana;44.939
RJ;33;4805;Sao Fidelis;38.711
RJ;33;4904;Sao Goncalo;929.446
RJ;33;5000;Sao Joao da Barra;36.518
RJ;33;5109;Sao Joao de Meriti;393.773
RJ;33;5133;Sao Jose de Uba;7.070
RJ;33;5158;Sao Jose do Vale do Rio Preto;22.125
RJ;33;5208;Sao Pedro da Aldeia;102.290
RJ;33;5307;Sao Sebastiao do Alto;7.707
RJ;33;5406;Sapucaia;18.585
RJ;33;5505;Saquarema;88.755
RJ;33;5554;Seropedica;85.359
RJ;33;5604;Silva Jardim;21.509
RJ;33;5703;Sumidouro;18.286
RJ;33;5752;Tangua;31.169
RJ;33;5802;Teresopolis;189.036
RJ;33;5901;Trajano de Moraes;10.303
RJ;33;6008;Tres Rios;76.789
RJ;33;6107;Valenca;72.264
RJ;33;6156;Varre-Sai;10.209
RJ;33;6206;Vassouras;38.081
RJ;33;6305;Volta Redonda;270.543
SP;35;105;Adamantina;34.357
SP;35;204;Adolfo;4.339
SP;35;303;Aguai;31.561
SP;35;402;aguas da Prata;7.075
SP;35;501;aguas de Lindoia;18.859
SP;35;550;aguas de Santa Barbara;7.118
SP;35;600;aguas de Sao Pedro;3.097
SP;35;709;Agudos;37.525
SP;35;758;Alambari;6.086
SP;35;808;Alfredo Marcondes;4.458
SP;35;907;Altair;3.383
SP;35;1004;Altinopolis;16.845
SP;35;1103;Alto Alegre;3.837
SP;35;1152;Aluminio;17.170
SP;35;1202;alvares Florence;3.881
SP;35;1301;alvares Machado;27.361
SP;35;1400;alvaro de Carvalho;4.716
SP;35;1509;Alvinlandia;2.893
SP;35;1608;Americana;243.674
SP;35;1707;Americo Brasiliense;31.996
SP;35;1806;Americo de Campos;5.790
SP;35;1905;Amparo;69.952
SP;35;2002;Analandia;4.577
SP;35;2101;Andradina;59.464
SP;35;2200;Angatuba;23.928
SP;35;2309;Anhembi;5.659
SP;35;2408;Anhumas;4.005
SP;35;2507;Aparecida;32.927
SP;35;2606;Aparecida d'Oeste;4.030
SP;35;2705;Apiai;24.978
SP;35;2754;Aracariguama;22.673
SP;35;2804;Aracatuba;213.929
SP;35;2903;Aracoiaba da Serra;32.922
SP;35;3000;Aramina;5.419
SP;35;3109;Arandu;6.654
SP;35;3158;Arapei;2.469
SP;35;3208;Araraquara;250.304
SP;35;3307;Araras;131.300
SP;35;3356;Arco-iris;2.044
SP;35;3406;Arealva;8.079
SP;35;3505;Areias;3.616
SP;35;3604;Areiopolis;9.805
SP;35;3703;Ariranha;7.595
SP;35;3802;Artur Nogueira;55.352
SP;35;3901;Aruja;97.595
SP;35;3950;Aspasia;1.860
SP;35;4008;Assis;100.447
SP;35;4107;Atibaia;171.672
SP;35;4206;Auriflama;13.432
SP;35;4305;Avai;4.553
SP;35;4404;Avanhandava;11.257
SP;35;4503;Avare;92.659
SP;35;4602;Bady Bassitt;26.991
SP;35;4701;Balbinos;3.886
SP;35;4800;Balsamo;9.598
SP;35;4909;Bananal;9.690
SP;35;5005;Barao de Antonina;3.533
SP;35;5104;Barbosa;5.623
SP;35;5203;Bariri;31.584
SP;35;5302;Barra Bonita;34.430
SP;35;5351;Barra do Chapeu;5.135
SP;35;5401;Barra do Turvo;7.318
SP;35;5500;Barretos;119.427
SP;35;5609;Barrinha;32.465
SP;35;5708;Barueri;342.613
SP;35;5807;Bastos;21.516
SP;35;5906;Batatais;59.342
SP;35;6003;Bauru;388.686
SP;35;6102;Bebedouro;75.709
SP;35;6201;Bento de Abreu;2.606
SP;35;6300;Bernardino de Campos;11.623
SP;35;6359;Bertioga;64.018
SP;35;6409;Bilac;7.310
SP;35;6508;Birigui;118.365
SP;35;6607;Biritiba Mirim;30.195
SP;35;6706;Boa Esperanca do Sul;12.722
SP;35;6805;Bocaina;11.265
SP;35;6904;Bofete;9.943
SP;35;7001;Boituva;64.799
SP;35;7100;Bom Jesus dos Perdoes;24.365
SP;35;7159;Bom Sucesso de Itarare;3.585
SP;35;7209;Bora;877
SP;35;7308;Boraceia;4.720
SP;35;7407;Borborema;13.366
SP;35;7456;Borebi;2.722
SP;35;7506;Botucatu;145.272
SP;35;7605;Braganca Paulista;181.556
SP;35;7704;Brauna;5.358
SP;35;7753;Brejo Alegre;2.561
SP;35;7803;Brodowski;25.334
SP;35;7902;Brotas;23.751
SP;35;8009;Buri;20.038
SP;35;8108;Buritama;17.203
SP;35;8207;Buritizal;4.253
SP;35;8306;Cabralia Paulista;4.299
SP;35;8405;Cabreuva;45.941
SP;35;8504;Cacapava;96.530
SP;35;8603;Cachoeira Paulista;32.390
SP;35;8702;Caconde;16.947
SP;35;8801;Cafelandia;16.478
SP;35;8900;Caiabu;3.712
SP;35;9007;Caieiras;98.600
SP;35;9106;Caiua;5.437
SP;35;9205;Cajamar;101.500
SP;35;9254;Cajati;28.834
SP;35;9304;Cajobi;9.129
SP;35;9403;Cajuru;23.845
SP;35;9452;Campina do Monte Alegre;5.992
SP;35;9502;Campinas;1.170.247
SP;35;9601;Campo Limpo Paulista;81.355
SP;35;9700;Campos do Jordao;45.177
SP;35;9809;Campos Novos Paulista;4.837
SP;35;9908;Cananeia;13.615
SP;35;9957;Canas;4.954
SP;35;10005;Candido Mota;29.530
SP;35;10104;Candido Rodrigues;2.907
SP;35;10153;Canitar;6.369
SP;35;10203;Capao Bonito;46.215
SP;35;10302;Capela do Alto;22.679
SP;35;10401;Capivari;50.954
SP;35;10500;Caraguatatuba;132.558
SP;35;10609;Carapicuiba;406.221
SP;35;10708;Cardoso;11.288
SP;35;10807;Casa Branca;28.107
SP;35;10906;Cassia dos Coqueiros;2.777
SP;35;11003;Castilho;19.902
SP;35;11102;Catanduva;114.953
SP;35;11201;Catigua;7.004
SP;35;11300;Cedral;11.922
SP;35;11409;Cerqueira Cesar;21.440
SP;35;11508;Cerquilho;44.024
SP;35;11607;Cesario Lange;18.811
SP;35;11706;Charqueada;15.739
SP;35;11904;Clementina;7.005
SP;35;12001;Colina;18.411
SP;35;12100;Colombia;6.642
SP;35;12209;Conchal;28.184
SP;35;12308;Conchas;17.184
SP;35;12407;Cordeiropolis;26.585
SP;35;12506;Coroados;5.395
SP;35;12605;Coronel Macedo;4.226
SP;35;12704;Corumbatai;4.667
SP;35;12803;Cosmopolis;59.715
SP;35;12902;Cosmorama;9.315
SP;35;13009;Cotia;289.622
SP;35;13108;Cravinhos;33.252
SP;35;13207;Cristais Paulista;9.375
SP;35;13306;Cruzalia;2.086
SP;35;13405;Cruzeiro;75.592
SP;35;13504;Cubatao;128.645
SP;35;13603;Cunha;22.125
SP;35;13702;Descalvado;31.916
SP;35;13801;Diadema;404.738
SP;35;13850;Dirce Reis;1.621
SP;35;13900;Divinolandia;11.137
SP;35;14007;Dobrada;8.765
SP;35;14106;Dois Corregos;24.170
SP;35;14205;Dolcinopolis;2.511
SP;35;14304;Dourado;8.233
SP;35;14403;Dracena;45.248
SP;35;14502;Duartina;12.329
SP;35;14601;Dumont;9.476
SP;35;14700;Echapora;6.157
SP;35;14809;Eldorado;13.402
SP;35;14908;Elias Fausto;17.832
SP;35;14924;Elisiario;3.141
SP;35;14957;Embauba;2.331
SP;35;15004;Embu das Artes;277.249
SP;35;15103;Embu-Guacu;63.129
SP;35;15129;Emilianopolis;3.002
SP;35;15152;Engenheiro Coelho;20.119
SP;35;15186;Espirito Santo do Pinhal;39.700
SP;35;15194;Espirito Santo do Turvo;4.095
SP;35;15202;Estrela d'Oeste;9.405
SP;35;15301;Estrela do Norte;2.596
SP;35;15350;Euclides da Cunha Paulista;7.831
SP;35;15400;Fartura;16.782
SP;35;15509;Fernandopolis;71.826
SP;35;15608;Fernando Prestes;5.925
SP;35;15657;Fernao;1.660
SP;35;15707;Ferraz de Vasconcelos;187.253
SP;35;15806;Flora Rica;1.487
SP;35;15905;Floreal;2.735
SP;35;16002;Florida Paulista;13.009
SP;35;16101;Florinea;3.860
SP;35;16200;Franca;370.378
SP;35;16309;Francisco Morato;182.265
SP;35;16408;Franco da Rocha;159.367
SP;35;16507;Gabriel Monteiro;2.760
SP;35;16606;Galia;6.054
SP;35;16705;Garca;41.395
SP;35;16804;Gastao Vidigal;3.234
SP;35;16853;Gaviao Peixoto;4.688
SP;35;16903;General Salgado;10.301
SP;35;17000;Getulina;10.011
SP;35;17109;Glicerio;4.132
SP;35;17208;Guaicara;11.214
SP;35;17307;Guaimbe;5.439
SP;35;17406;Guaira;39.351
SP;35;17505;Guapiacu;21.664
SP;35;17604;Guapiara;16.579
SP;35;17703;Guara;18.607
SP;35;17802;Guaracai;7.344
SP;35;17901;Guaraci;10.347
SP;35;18008;Guarani d'Oeste;1.948
SP;35;18107;Guaranta;6.427
SP;35;18206;Guararapes;31.017
SP;35;18305;Guararema;32.579
SP;35;18404;Guaratingueta;116.847
SP;35;18503;Guarei;15.027
SP;35;18602;Guariba;37.022
SP;35;18701;Guaruja;311.116
SP;35;18800;Guarulhos;1.383.272
SP;35;18859;Guatapara;7.435
SP;35;18909;Guzolandia;4.238
SP;35;19006;Herculandia;9.109
SP;35;19055;Holambra;16.194
SP;35;19071;Hortolandia;246.449
SP;35;19105;Iacanga;10.104
SP;35;19204;Iacri;6.144
SP;35;19253;Iaras;8.009
SP;35;19303;Ibate;32.068
SP;35;19402;Ibira;11.155
SP;35;19501;Ibirarema;6.321
SP;35;19600;Ibitinga;59.371
SP;35;19709;Ibiuna;84.820
SP;35;19808;Icem;7.700
SP;35;19907;Iepe;7.596
SP;35;20004;Igaracu do Tiete;22.743
SP;35;20103;Igarapava;25.926
SP;35;20202;Igarata;11.703
SP;35;20301;Iguape;30.054
SP;35;20400;Ilhabela;38.239
SP;35;20426;Ilha Comprida;13.447
SP;35;20442;Ilha Solteira;25.564
SP;35;20509;Indaiatuba;266.593
SP;35;20608;Indiana;5.094
SP;35;20707;Indiapora;4.087
SP;35;20806;Inubia Paulista;3.611
SP;35;20905;Ipaussu;14.464
SP;35;21002;Ipero;40.132
SP;35;21101;Ipeuna;7.538
SP;35;21150;Ipigua;6.551
SP;35;21200;Iporanga;4.053
SP;35;21309;Ipua;14.463
SP;35;21408;Iracemapolis;21.768
SP;35;21507;Irapua;6.927
SP;35;21606;Irapuru;7.065
SP;35;21705;Itabera;17.971
SP;35;21804;Itai;24.856
SP;35;21903;Itajobi;16.824
SP;35;22000;Itaju;3.652
SP;35;22109;Itanhaem;107.927
SP;35;22158;Itaoca;3.407
SP;35;22208;Itapecerica da Serra;172.898
SP;35;22307;Itapetininga;166.959
SP;35;22406;Itapeva;95.528
SP;35;22505;Itapevi;239.084
SP;35;22604;Itapira;70.438
SP;35;22653;Itapirapua Paulista;4.339
SP;35;22703;Itapolis;39.533
SP;35;22802;Itaporanga;14.058
SP;35;22901;Itapui;13.655
SP;35;23008;Itapura;3.945
SP;35;23107;Itaquaquecetuba;392.218
SP;35;23206;Itarare;44.490
SP;35;23305;Itariri;15.225
SP;35;23404;Itatiba;116.275
SP;35;23503;Itatinga;19.219
SP;35;23602;Itirapina;16.157
SP;35;23701;Itirapua;5.793
SP;35;23800;Itobi;8.044
SP;35;23909;Itu;176.548
SP;35;24006;Itupeva;72.711
SP;35;24105;Ituverava;37.375
SP;35;24204;Jaborandi;6.223
SP;35;24303;Jaboticabal;72.001
SP;35;24402;Jacarei;251.591
SP;35;24501;Jaci;7.618
SP;35;24600;Jacupiranga;16.850
SP;35;24709;Jaguariuna;60.816
SP;35;24808;Jales;48.766
SP;35;24907;Jambeiro;6.421
SP;35;25003;Jandira;127.476
SP;35;25102;Jardinopolis;45.328
SP;35;25201;Jarinu;40.302
SP;35;25300;Jau;132.351
SP;35;25409;Jeriquara;3.785
SP;35;25508;Joanopolis;12.820
SP;35;25607;Joao Ramalho;4.381
SP;35;25706;Jose Bonifacio;36.502
SP;35;25805;Julio Mesquita;4.254
SP;35;25854;Jumirim;3.052
SP;35;25904;Jundiai;459.789
SP;35;26001;Junqueiropolis;20.395
SP;35;26100;Juquia;19.390
SP;35;26209;Juquitiba;26.372
SP;35;26308;Lagoinha;5.071
SP;35;26407;Laranjal Paulista;28.981
SP;35;26506;Lavinia;9.596
SP;35;26605;Lavrinhas;7.258
SP;35;26704;Leme;97.516
SP;35;26803;Lencois Paulista;65.696
SP;35;26902;Limeira;305.169
SP;35;27009;Lindoia;6.994
SP;35;27108;Lins;74.068
SP;35;27207;Lorena;84.988
SP;35;27256;Lourdes;1.926
SP;35;27306;Louveira;53.526
SP;35;27405;Lucelia;20.046
SP;35;27504;Lucianopolis;2.361
SP;35;27603;Luis Antonio;13.680
SP;35;27702;Luiziania;4.711
SP;35;27801;Lupercio;3.935
SP;35;27900;Lutecia;2.555
SP;35;28007;Macatuba;16.489
SP;35;28106;Macaubal;7.460
SP;35;28205;Macedonia;3.961
SP;35;28304;Magda;3.159
SP;35;28403;Mairinque;48.097
SP;35;28502;Mairipora;113.573
SP;35;28601;Manduri;9.852
SP;35;28700;Maraba Paulista;4.531
SP;35;28809;Maracai;12.700
SP;35;28858;Marapoama;3.295
